564,542,543,535,558,544,574,549,550,540,540,566,565,577,560,547,543,582,553,554,571,560,546,565,559,571,571,553,550,566
569,548,547,542,563,547,579,555,556,544,544,570,568,583,564,552,547,587,558,559,575,565,551,571,564,577,577,557,556,572
574,553,552,549,568,549,584,561,561,549,547,574,571,587,566,556,551,591,564,563,580,571,557,578,568,582,583,563,562,578
578,558,556,556,572,551,588,567,565,553,551,578,574,591,568,561,555,593,568,567,585,577,562,584,573,588,588,568,567,584
582,562,561,564,576,553,591,572,569,558,554,582,576,592,570,565,560,594,573,570,589,583,569,589,578,591,591,572,572,588
585,565,565,571,578,555,591,576,573,562,556,584,578,593,571,570,563,594,576,574,592,588,575,591,583,592,593,578,577,591
587,567,570,578,580,557,592,580,576,565,559,586,579,594,572,574,566,594,580,577,593,592,580,593,588,593,593,583,583,593
589,568,574,584,582,558,593,582,579,568,561,587,580,594,573,578,569,595,582,580,593,593,585,593,591,594,594,587,587,593
590,568,579,589,583,560,594,584,581,571,564,588,581,594,573,581,571,595,585,582,594,594,588,593,594,595,595,591,591,593
590,569,583,591,584,561,594,585,582,573,566,589,582,594,573,584,574,595,587,585,595,596,591,594,594,596,595,593,592,593
590,569,587,592,584,562,594,587,583,574,568,590,582,594,573,586,576,595,588,586,596,598,592,595,594,596,596,594,592,593
